1 2 274.0
1 3 2085.0
1 4 23580.0
1 5 13448.0
1 6 7078.0
1 7 1515.0
1 13 3302.0
1 14 83.0
1 15 1011.0
1 16 369.0
1 17 6.0
1 18 2143.0
1 19 124.0
1 20 1454.0
1 21 1014.0
1 22 699.0
1 23 169.0
1 29 5.0
1 30 53.0
1 31 629.0
1 42 1.0
1 46 54.0
1 49 1.0
1 54 1.0
1 77 2.0
1 88 24.0
1 90 420.0
1 91 440.0
1 92 180.0
1 93 96.0
1 94 88.0
1 99 3.0
1 103 2.0
1 106 21.0
1 107 226.0
1 108 1.0
1 110 218.0
1 112 49.0
1 113 4.0
1 114 1.0
1 115 3.0
1 118 7.0
1 119 1262.0
1 120 1902.0
1 121 11217.0
1 122 376.0
1 123 519.0
1 125 447.0
1 126 161.0
1 127 677.0
1 128 666.0
1 129 702.0
1 130 552.0
1 131 3451.0
1 132 198.0
1 133 1611.0
1 134 1016.0
1 135 1943.0
1 136 660.0
1 137 79.0
1 138 353.0
1 139 5.0
1 140 27.0
1 141 9.0
1 142 1060.0
1 143 1325.0
1 146 470.0
1 150 20.0
1 151 188.0
1 152 419.0
1 153 490.0
1 154 178.0
1 155 972.0
1 156 704.0
1 157 246.0
1 158 1226.0
1 159 339.0
1 160 645.0
1 163 1027.0
1 165 1.0
1 166 8.0
1 167 527.0
1 168 3.0
1 169 1.0
1 171 7.0
1 172 2460.0
1 173 8.0
1 176 153.0
1 177 416.0
1 178 542.0
2 4 116.0
2 5 154.0
2 6 281.0
2 7 23.0
2 13 1.0
2 16 7.0
2 18 161.0
2 19 2.0
2 20 189.0
2 21 241.0
2 22 11.0
2 23 3097.0
2 25 2.0
2 28 40.0
2 119 78.0
2 120 88.0
2 121 103.0
2 122 11.0
2 125 53.0
2 126 68.0
2 127 118.0
2 129 4.0
2 130 272.0
2 131 4.0
2 132 22.0
2 133 1278.0
2 134 90.0
2 135 53.0
2 136 223.0
2 137 1278.0
2 138 888.0
2 139 121.0
2 140 2162.0
2 141 1555.0
2 143 1191.0
2 145 50.0
2 146 17.0
2 149 72.0
2 150 924.0
2 151 1666.0
2 153 17.0
2 154 432.0
2 155 56.0
2 156 697.0
2 157 2381.0
2 158 139.0
2 159 1113.0
2 160 111.0
2 163 5.0
2 172 17.0
2 175 10.0
2 177 106.0
3 4 3525.0
3 5 3846.0
3 6 620.0
3 7 1.0
3 13 4071.0
3 14 2.0
3 15 4600.0
3 16 1013.0
3 17 333.0
3 18 21.0
3 19 1086.0
3 20 113.0
3 21 4.0
3 22 4.0
3 23 3.0
3 27 2.0
3 29 98.0
3 30 131.0
3 31 2851.0
3 35 5.0
3 45 24.0
3 46 1840.0
3 48 2.0
3 49 42.0
3 50 26.0
3 75 12.0
3 76 42.0
3 77 53.0
3 88 39.0
3 90 45.0
3 91 38.0
3 92 8.0
3 93 1.0
3 94 17.0
3 95 2.0
3 103 33.0
3 106 120.0
3 107 85.0
3 110 2.0
3 111 17.0
3 112 1.0
3 118 1.0
3 119 192.0
3 120 79.0
3 121 638.0
3 122 7.0
3 123 83.0
3 126 74.0
3 127 32.0
3 128 6.0
3 130 1.0
3 131 167.0
3 132 1.0
3 134 2.0
3 135 76.0
3 140 2.0
3 141 29.0
3 142 7842.0
3 143 293.0
3 145 20.0
3 146 267.0
3 149 3.0
3 150 25.0
3 151 11.0
3 152 5033.0
3 153 29.0
3 154 57.0
3 155 29.0
3 158 1019.0
3 159 227.0
3 160 57.0
3 161 5.0
3 163 29.0
3 167 468.0
3 169 5.0
3 171 82.0
3 172 43.0
3 176 1.0
3 178 89.0
4 5 24360.0
4 6 9116.0
4 7 1844.0
4 13 4670.0
4 14 62.0
4 15 2029.0
4 16 388.0
4 17 25.0
4 18 3159.0
4 19 65.0
4 20 1841.0
4 21 498.0
4 22 1225.0
4 23 620.0
4 27 1.0
4 28 11.0
4 29 26.0
4 30 191.0
4 31 1646.0
4 33 4.0
4 42 3.0
4 44 7.0
4 45 10.0
4 46 317.0
4 47 1.0
4 48 3.0
4 49 4.0
4 50 3.0
4 54 3.0
4 66 19.0
4 74 10.0
4 75 8.0
4 76 73.0
4 77 126.0
4 88 98.0
4 90 562.0
4 91 573.0
4 92 135.0
4 93 42.0
4 94 110.0
4 95 3.0
4 96 3.0
4 103 1.0
4 106 38.0
4 107 282.0
4 108 11.0
4 110 88.0
4 111 18.0
4 112 37.0
4 114 1.0
4 118 34.0
4 119 883.0
4 120 1154.0
4 121 4896.0
4 122 236.0
4 123 444.0
4 124 1.0
4 125 239.0
4 126 174.0
4 127 471.0
4 128 255.0
4 129 302.0
4 130 276.0
4 131 1548.0
4 132 144.0
4 133 1704.0
4 134 296.0
4 135 757.0
4 136 524.0
4 137 377.0
4 138 583.0
4 139 2.0
4 140 57.0
4 141 13.0
4 142 3099.0
4 143 1287.0
4 145 20.0
4 146 227.0
4 149 4.0
4 150 102.0
4 151 30.0
4 152 751.0
4 153 157.0
4 154 82.0
4 155 697.0
4 156 738.0
4 157 550.0
4 158 1445.0
4 159 400.0
4 160 392.0
4 161 2.0
4 163 1792.0
4 166 5.0
4 167 586.0
4 169 16.0
4 171 129.0
4 172 844.0
4 173 2.0
4 175 1.0
4 176 66.0
4 177 260.0
4 178 544.0
5 6 15268.0
5 7 1988.0
5 13 5863.0
5 14 2.0
5 15 1770.0
5 16 754.0
5 17 82.0
5 18 2808.0
5 19 226.0
5 20 2123.0
5 21 414.0
5 22 2022.0
5 23 770.0
5 27 2.0
5 28 52.0
5 29 7.0
5 30 194.0
5 31 1567.0
5 42 2.0
5 44 2.0
5 45 3.0
5 46 215.0
5 47 1.0
5 48 3.0
5 49 2.0
5 50 3.0
5 66 3.0
5 76 112.0
5 77 188.0
5 88 132.0
5 90 294.0
5 91 246.0
5 92 102.0
5 93 52.0
5 94 88.0
