1 2 18.0
1 3 1536.0
1 4 27067.0
1 5 18755.0
1 6 9298.0
1 7 187.0
1 8 8.0
1 9 12.0
1 11 2.0
1 12 2.0
1 13 5952.0
1 14 122.0
1 15 323.0
1 16 727.0
1 17 31.0
1 18 264.0
1 19 454.0
1 20 1257.0
1 21 1247.0
1 22 642.0
1 23 252.0
1 25 3.0
1 26 15.0
1 28 13.0
1 30 7.0
1 31 82.0
1 44 10.0
1 46 17.0
1 47 3.0
1 48 7.0
1 50 1.0
1 51 5.0
1 53 3.0
1 61 1.0
1 63 89.0
1 64 1.0
1 65 1.0
1 66 179.0
1 67 39.0
1 68 4.0
1 69 18.0
1 70 8.0
1 71 12.0
1 72 56.0
1 73 5.0
1 76 4.0
1 77 670.0
1 78 5.0
1 79 11.0
1 82 3.0
1 85 11.0
1 86 5.0
1 87 3.0
1 88 4.0
1 89 122.0
1 90 73.0
1 91 928.0
1 92 447.0
1 93 96.0
1 94 909.0
1 95 7.0
1 96 1.0
1 98 10.0
1 101 3.0
1 102 5.0
1 103 85.0
1 104 2.0
1 105 3.0
1 106 399.0
1 107 268.0
1 108 2.0
1 109 207.0
1 110 1009.0
1 111 132.0
1 112 623.0
1 114 33.0
1 118 13.0
1 119 1146.0
1 120 179.0
1 121 1725.0
1 122 193.0
1 123 80.0
1 124 7.0
1 125 25.0
1 126 231.0
1 127 203.0
1 128 261.0
1 129 15.0
1 130 6.0
1 131 116.0
1 132 23.0
1 133 61.0
1 134 232.0
1 135 850.0
1 136 114.0
1 137 108.0
1 138 353.0
1 139 17.0
1 140 177.0
1 141 101.0
1 142 249.0
1 143 1781.0
1 144 2.0
1 145 6.0
1 146 1004.0
1 149 4.0
1 150 222.0
1 151 112.0
1 152 163.0
1 153 490.0
1 154 464.0
1 155 104.0
1 156 517.0
1 157 97.0
1 158 3160.0
1 159 333.0
1 160 1096.0
1 163 62.0
1 164 22.0
1 165 1.0
1 166 21.0
1 167 944.0
1 168 5.0
1 170 37.0
1 171 5.0
1 172 829.0
1 174 1.0
1 175 37.0
1 176 72.0
1 177 18.0
1 178 418.0
1 179 2.0
1 180 1.0
2 4 34.0
2 5 59.0
2 6 178.0
2 7 51.0
2 13 25.0
2 16 17.0
2 18 258.0
2 19 32.0
2 20 669.0
2 21 1084.0
2 22 474.0
2 23 4386.0
2 25 11.0
2 26 51.0
2 28 88.0
2 29 1.0
2 42 42.0
2 44 27.0
2 48 40.0
2 49 46.0
2 61 41.0
2 62 34.0
2 63 381.0
2 67 26.0
2 68 30.0
2 69 46.0
2 70 106.0
2 71 46.0
2 72 57.0
2 73 19.0
2 74 3.0
2 77 156.0
2 78 5.0
2 79 14.0
2 83 3.0
2 85 14.0
2 86 9.0
2 87 70.0
2 88 3.0
2 89 26.0
2 90 30.0
2 91 186.0
2 92 6.0
2 94 4.0
2 96 2.0
2 98 1.0
2 100 2.0
2 102 2.0
2 103 517.0
2 104 1.0
2 106 1132.0
2 107 163.0
2 108 1.0
2 109 16.0
2 110 4.0
2 112 14.0
2 114 11.0
2 119 3.0
2 120 14.0
