1 2 6.0
1 3 2733.0
1 4 15672.0
1 5 15105.0
1 6 5503.0
1 7 60.0
1 13 4940.0
1 14 2.0
1 15 1071.0
1 16 81.0
1 17 12.0
1 18 37.0
1 19 80.0
1 20 379.0
1 21 146.0
1 22 512.0
1 23 23.0
1 25 9.0
1 28 8.0
1 31 161.0
1 46 111.0
1 49 2.0
1 50 18.0
1 61 2.0
1 64 27.0
1 65 3.0
1 66 748.0
1 72 34.0
1 76 475.0
1 77 1320.0
1 88 42.0
1 89 102.0
1 90 408.0
1 91 2406.0
1 92 1762.0
1 93 1542.0
1 94 875.0
1 103 75.0
1 106 270.0
1 107 185.0
1 110 3180.0
1 111 269.0
1 112 2131.0
1 119 523.0
1 120 338.0
1 121 4133.0
1 122 267.0
1 123 662.0
1 124 1.0
1 125 99.0
1 126 288.0
1 127 301.0
1 128 680.0
1 129 6.0
1 130 142.0
1 131 1750.0
1 132 677.0
1 133 303.0
1 134 1430.0
1 135 2365.0
1 136 136.0
1 137 253.0
1 138 113.0
1 139 23.0
1 140 9.0
1 141 33.0
1 142 196.0
1 143 112.0
1 146 53.0
1 148 2.0
1 149 2.0
1 150 5.0
1 151 3.0
1 152 291.0
1 153 420.0
1 154 122.0
1 155 143.0
1 156 66.0
1 157 14.0
1 158 473.0
1 159 72.0
1 160 844.0
1 163 11.0
1 164 6.0
1 165 4.0
1 166 385.0
1 167 865.0
1 170 128.0
1 172 1086.0
1 176 650.0
1 177 127.0
1 178 499.0
2 4 16.0
2 5 15.0
2 6 76.0
2 7 7.0
2 13 8.0
2 16 280.0
2 18 261.0
2 19 254.0
2 20 72.0
2 21 501.0
2 22 156.0
2 23 1624.0
2 25 2.0
2 92 1.0
2 93 3.0
2 110 3.0
2 120 4.0
2 122 8.0
2 123 1.0
2 124 1.0
2 125 4.0
2 127 90.0
2 128 2.0
2 130 7.0
2 131 10.0
2 132 4.0
2 133 220.0
2 134 84.0
2 135 284.0
2 136 341.0
2 137 356.0
2 138 1658.0
2 139 10.0
2 140 617.0
2 141 1612.0
2 143 1748.0
2 146 534.0
2 150 129.0
2 151 425.0
2 152 25.0
2 154 114.0
2 155 26.0
2 156 568.0
2 157 2297.0
2 158 106.0
2 159 1066.0
2 160 241.0
2 163 4.0
2 166 3.0
2 172 58.0
2 175 1.0
2 176 6.0
2 177 20.0
3 4 3512.0
3 5 3837.0
3 6 13.0
3 7 2.0
3 13 4739.0
3 15 3574.0
3 16 429.0
3 17 590.0
3 19 135.0
3 25 3.0
3 28 23.0
3 29 73.0
3 30 61.0
3 31 1061.0
3 33 4.0
3 45 1.0
3 46 953.0
3 50 8.0
3 77 4.0
3 90 3.0
3 91 3.0
3 92 1.0
3 103 2.0
3 104 6.0
3 107 17.0
3 110 5.0
3 111 1.0
3 113 3.0
3 119 168.0
3 120 43.0
3 121 792.0
3 122 26.0
3 123 2.0
3 124 333.0
3 125 360.0
3 126 40.0
3 127 19.0
3 128 4.0
3 129 21.0
3 130 40.0
3 131 46.0
3 132 19.0
3 133 65.0
3 134 57.0
3 135 173.0
3 137 2.0
3 138 1.0
3 139 54.0
3 140 3.0
3 141 15.0
3 142 5956.0
3 143 12.0
3 144 1.0
3 145 1.0
3 146 42.0
3 149 1.0
3 150 242.0
3 151 8.0
3 152 6635.0
3 153 7.0
3 154 2.0
3 155 31.0
